지역명,규모구분,연도,월,분양가격(제곱미터),제곱미터당분양가격,평당분양가격,전용면적
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,1,2409,2409.0,7949.7,85~102
전북,전용면적 102제곱미터초과,2021,1,2605,2605.0,8596.5,102~
전남,모든면적,2021,1,"2,827",2827.0,9329.1,모든면적
전남,전용면적 60제곱미터이하,2021,1,2680,2680.0,8844.0,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2827,2827.0,9329.1,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,1,3021,3021.0,9969.3,85~102
전남,전용면적 102제곱미터초과,2021,1,3312,3312.0,10929.599999999999,102~
경북,모든면적,2021,1,"3,135",3135.0,10345.5,모든면적
경북,전용면적 60제곱미터이하,2021,1,3178,3178.0,10487.4,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,1,3132,3132.0,10335.599999999999,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,1,3918,3918.0,12929.4,85~102
경북,전용면적 102제곱미터초과,2021,1,3730,3730.0,12309.0,102~
경남,모든면적,2021,1,"2,988",2988.0,9860.4,모든면적
경남,전용면적 60제곱미터이하,2021,1,2940,2940.0,9702.0,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,1,2973,2973.0,9810.9,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,1,4720,4720.0,15576.0,85~102
경남,전용면적 102제곱미터초과,2021,1,3166,3166.0,10447.8,102~
제주,모든면적,2021,1,"5,199",5199.0,17156.7,모든면적
제주,전용면적 60제곱미터이하,2021,1,4686,4686.0,15463.8,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,1,5203,5203.0,17169.899999999998,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,1,,,,85~102
제주,전용면적 102제곱미터초과,2021,1,,,,102~
서울,모든면적,2021,2,"8,540",8540.0,28182.0,모든면적
서울,전용면적 60제곱미터이하,2021,2,8657,8657.0,28568.1,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,2,7869,7869.0,25967.699999999997,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,2,8942,8942.0,29508.6,85~102
서울,전용면적 102제곱미터초과,2021,2,9481,9481.0,31287.3,102~
인천,모든면적,2021,2,"4,743",4743.0,15651.9,모든면적
인천,전용면적 60제곱미터이하,2021,2,4710,4710.0,15543.0,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4709,4709.0,15539.699999999999,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4869,4869.0,16067.699999999999,85~102
인천,전용면적 102제곱미터초과,2021,2,6053,6053.0,19974.899999999998,102~
경기,모든면적,2021,2,"4,382",4382.0,14460.599999999999,모든면적
경기,전용면적 60제곱미터이하,2021,2,4071,4071.0,13434.3,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4381,4381.0,14457.3,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4495,4495.0,14833.5,85~102
경기,전용면적 102제곱미터초과,2021,2,5114,5114.0,16876.2,102~
부산,모든면적,2021,2,"4,292",4292.0,14163.599999999999,모든면적
부산,전용면적 60제곱미터이하,2021,2,4333,4333.0,14298.9,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4272,4272.0,14097.599999999999,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3842,3842.0,12678.599999999999,85~102
부산,전용면적 102제곱미터초과,2021,2,3947,3947.0,13025.099999999999,102~
대구,모든면적,2021,2,"4,645",4645.0,15328.5,모든면적
대구,전용면적 60제곱미터이하,2021,2,4634,4634.0,15292.199999999999,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4657,4657.0,15368.099999999999,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4915,4915.0,16219.5,85~102
대구,전용면적 102제곱미터초과,2021,2,4788,4788.0,15800.4,102~
광주,모든면적,2021,2,"4,213",4213.0,13902.9,모든면적
광주,전용면적 60제곱미터이하,2021,2,3521,3521.0,11619.3,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3910,3910.0,12903.0,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,2,4610,4610.0,15213.0,85~102
광주,전용면적 102제곱미터초과,2021,2,4670,4670.0,15411.0,102~
대전,모든면적,2021,2,"3,442",3442.0,11358.599999999999,모든면적
대전,전용면적 60제곱미터이하,2021,2,3061,3061.0,10101.3,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3457,3457.0,11408.099999999999,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,2,,,,85~102
대전,전용면적 102제곱미터초과,2021,2,,,,102~
울산,모든면적,2021,2,"4,178",4178.0,13787.4,모든면적
울산,전용면적 60제곱미터이하,2021,2,4242,4242.0,13998.599999999999,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,2,4618,4618.0,15239.4,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,2,,,,85~102
울산,전용면적 102제곱미터초과,2021,2,4530,4530.0,14949.0,102~
세종,모든면적,2021,2,"3,798",3798.0,12533.4,모든면적
세종,전용면적 60제곱미터이하,2021,2,4041,4041.0,13335.3,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3903,3903.0,12879.9,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3729,3729.0,12305.699999999999,85~102
세종,전용면적 102제곱미터초과,2021,2,3472,3472.0,11457.599999999999,102~
강원,모든면적,2021,2,"3,152",3152.0,10401.599999999999,모든면적
강원,전용면적 60제곱미터이하,2021,2,3304,3304.0,10903.199999999999,60
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3083,3083.0,10173.9,60~85
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2880,2880.0,9504.0,85~102
강원,전용면적 102제곱미터초과,2021,2,4132,4132.0,13635.599999999999,102~
충북,모든면적,2021,2,"2,608",2608.0,8606.4,모든면적
충북,전용면적 60제곱미터이하,2021,2,2591,2591.0,8550.3,60
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,2,2679,2679.0,8840.699999999999,60~85
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2706,2706.0,8929.8,85~102
충북,전용면적 102제곱미터초과,2021,2,2797,2797.0,9230.1,102~
충남,모든면적,2021,2,"2,770",2770.0,9141.0,모든면적
충남,전용면적 60제곱미터이하,2021,2,2670,2670.0,8811.0,60
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,2,2794,2794.0,9220.199999999999,60~85
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2954,2954.0,9748.199999999999,85~102
충남,전용면적 102제곱미터초과,2021,2,,,,102~
전북,모든면적,2021,2,"2,642",2642.0,8718.6,모든면적
전북,전용면적 60제곱미터이하,2021,2,2548,2548.0,8408.4,60
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,2,2614,2614.0,8626.199999999999,60~85
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,2,2409,2409.0,7949.7,85~102
전북,전용면적 102제곱미터초과,2021,2,2597,2597.0,8570.1,102~
전남,모든면적,2021,2,"2,978",2978.0,9827.4,모든면적
전남,전용면적 60제곱미터이하,2021,2,2680,2680.0,8844.0,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3054,3054.0,10078.199999999999,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3021,3021.0,9969.3,85~102
전남,전용면적 102제곱미터초과,2021,2,3312,3312.0,10929.599999999999,102~
경북,모든면적,2021,2,"3,063",3063.0,10107.9,모든면적
경북,전용면적 60제곱미터이하,2021,2,3021,3021.0,9969.3,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3062,3062.0,10104.6,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,2,3918,3918.0,12929.4,85~102
경북,전용면적 102제곱미터초과,2021,2,3730,3730.0,12309.0,102~
경남,모든면적,2021,2,"3,124",3124.0,10309.199999999999,모든면적
경남,전용면적 60제곱미터이하,2021,2,2940,2940.0,9702.0,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,2,3106,3106.0,10249.8,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,2,5020,5020.0,16566.0,85~102
경남,전용면적 102제곱미터초과,2021,2,3166,3166.0,10447.8,102~
제주,모든면적,2021,2,"5,199",5199.0,17156.7,모든면적
제주,전용면적 60제곱미터이하,2021,2,4686,4686.0,15463.8,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,2,5203,5203.0,17169.899999999998,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,2,,,,85~102
제주,전용면적 102제곱미터초과,2021,2,,,,102~
서울,모든면적,2021,3,"8,573",8573.0,28290.899999999998,모든면적
서울,전용면적 60제곱미터이하,2021,3,8678,8678.0,28637.399999999998,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,3,7868,7868.0,25964.399999999998,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,3,8942,8942.0,29508.6,85~102
서울,전용면적 102제곱미터초과,2021,3,9481,9481.0,31287.3,102~
인천,모든면적,2021,3,"4,763",4763.0,15717.9,모든면적
인천,전용면적 60제곱미터이하,2021,3,4800,4800.0,15840.0,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4719,4719.0,15572.699999999999,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4869,4869.0,16067.699999999999,85~102
인천,전용면적 102제곱미터초과,2021,3,6053,6053.0,19974.899999999998,102~
경기,모든면적,2021,3,"4,376",4376.0,14440.8,모든면적
경기,전용면적 60제곱미터이하,2021,3,4068,4068.0,13424.4,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4375,4375.0,14437.5,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4496,4496.0,14836.8,85~102
경기,전용면적 102제곱미터초과,2021,3,5040,5040.0,16632.0,102~
부산,모든면적,2021,3,"4,292",4292.0,14163.599999999999,모든면적
부산,전용면적 60제곱미터이하,2021,3,4333,4333.0,14298.9,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4272,4272.0,14097.599999999999,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3842,3842.0,12678.599999999999,85~102
부산,전용면적 102제곱미터초과,2021,3,3947,3947.0,13025.099999999999,102~
대구,모든면적,2021,3,"4,688",4688.0,15470.4,모든면적
대구,전용면적 60제곱미터이하,2021,3,4633,4633.0,15288.9,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4702,4702.0,15516.599999999999,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4877,4877.0,16094.099999999999,85~102
대구,전용면적 102제곱미터초과,2021,3,4937,4937.0,16292.099999999999,102~
광주,모든면적,2021,3,"4,218",4218.0,13919.4,모든면적
광주,전용면적 60제곱미터이하,2021,3,3521,3521.0,11619.3,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3919,3919.0,12932.699999999999,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4610,4610.0,15213.0,85~102
광주,전용면적 102제곱미터초과,2021,3,4670,4670.0,15411.0,102~
대전,모든면적,2021,3,"3,442",3442.0,11358.599999999999,모든면적
대전,전용면적 60제곱미터이하,2021,3,3061,3061.0,10101.3,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3457,3457.0,11408.099999999999,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,3,,,,85~102
대전,전용면적 102제곱미터초과,2021,3,,,,102~
울산,모든면적,2021,3,"4,232",4232.0,13965.599999999999,모든면적
울산,전용면적 60제곱미터이하,2021,3,4303,4303.0,14199.9,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,3,4567,4567.0,15071.099999999999,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,3,,,,85~102
울산,전용면적 102제곱미터초과,2021,3,4530,4530.0,14949.0,102~
세종,모든면적,2021,3,"3,798",3798.0,12533.4,모든면적
세종,전용면적 60제곱미터이하,2021,3,4041,4041.0,13335.3,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3903,3903.0,12879.9,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3729,3729.0,12305.699999999999,85~102
세종,전용면적 102제곱미터초과,2021,3,3472,3472.0,11457.599999999999,102~
강원,모든면적,2021,3,"2,902",2902.0,9576.6,모든면적
강원,전용면적 60제곱미터이하,2021,3,3304,3304.0,10903.199999999999,60
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2855,2855.0,9421.5,60~85
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2729,2729.0,9005.699999999999,85~102
강원,전용면적 102제곱미터초과,2021,3,3787,3787.0,12497.099999999999,102~
충북,모든면적,2021,3,"2,612",2612.0,8619.6,모든면적
충북,전용면적 60제곱미터이하,2021,3,2598,2598.0,8573.4,60
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2713,2713.0,8952.9,60~85
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2706,2706.0,8929.8,85~102
충북,전용면적 102제곱미터초과,2021,3,2810,2810.0,9273.0,102~
충남,모든면적,2021,3,"2,765",2765.0,9124.5,모든면적
충남,전용면적 60제곱미터이하,2021,3,2667,2667.0,8801.1,60
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2783,2783.0,9183.9,60~85
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2954,2954.0,9748.199999999999,85~102
충남,전용면적 102제곱미터초과,2021,3,3381,3381.0,11157.3,102~
전북,모든면적,2021,3,"2,642",2642.0,8718.6,모든면적
전북,전용면적 60제곱미터이하,2021,3,2548,2548.0,8408.4,60
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,3,2614,2614.0,8626.199999999999,60~85
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,3,2409,2409.0,7949.7,85~102
전북,전용면적 102제곱미터초과,2021,3,2597,2597.0,8570.1,102~
전남,모든면적,2021,3,"3,003",3003.0,9909.9,모든면적
전남,전용면적 60제곱미터이하,2021,3,2680,2680.0,8844.0,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3081,3081.0,10167.3,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3066,3066.0,10117.8,85~102
전남,전용면적 102제곱미터초과,2021,3,3257,3257.0,10748.099999999999,102~
경북,모든면적,2021,3,"3,063",3063.0,10107.9,모든면적
경북,전용면적 60제곱미터이하,2021,3,3021,3021.0,9969.3,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3062,3062.0,10104.6,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,3,3918,3918.0,12929.4,85~102
경북,전용면적 102제곱미터초과,2021,3,3730,3730.0,12309.0,102~
경남,모든면적,2021,3,"3,153",3153.0,10404.9,모든면적
경남,전용면적 60제곱미터이하,2021,3,2991,2991.0,9870.3,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,3,3137,3137.0,10352.099999999999,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,3,4868,4868.0,16064.4,85~102
경남,전용면적 102제곱미터초과,2021,3,3292,3292.0,10863.599999999999,102~
제주,모든면적,2021,3,"7,199",7199.0,23756.699999999997,모든면적
제주,전용면적 60제곱미터이하,2021,3,4686,4686.0,15463.8,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,3,7180,7180.0,23694.0,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,3,,,,85~102
제주,전용면적 102제곱미터초과,2021,3,7727,7727.0,25499.1,102~
서울,모든면적,2021,4,"8,526",8526.0,28135.8,모든면적
서울,전용면적 60제곱미터이하,2021,4,8654,8654.0,28558.199999999997,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,4,7718,7718.0,25469.399999999998,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,4,8942,8942.0,29508.6,85~102
서울,전용면적 102제곱미터초과,2021,4,9733,9733.0,32118.899999999998,102~
인천,모든면적,2021,4,"4,712",4712.0,15549.599999999999,모든면적
인천,전용면적 60제곱미터이하,2021,4,4710,4710.0,15543.0,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4687,4687.0,15467.099999999999,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4869,4869.0,16067.699999999999,85~102
인천,전용면적 102제곱미터초과,2021,4,5204,5204.0,17173.2,102~
경기,모든면적,2021,4,"4,353",4353.0,14364.9,모든면적
경기,전용면적 60제곱미터이하,2021,4,4109,4109.0,13559.699999999999,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,4,4356,4356.0,14374.8,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4294,4294.0,14170.199999999999,85~102
